card_name,set_name,rarity,subject_name,market_price,predicted_price,predicted_log_price,log_price,card_scarcity,subject_demand,card_chase_appeal,pull_probability,alternative_printings_of_subject,set_age_days
Meowscarada ex,Paldea Evolved,Ultra Rare,Meowscarada,3.4,4.53,1.51154,1.2237754316221157,0.7960883786979334,59.7146,0.15467360327397883,0.0025575447570332483,4,1132
Yamper,Phantasmal Flames,Illustration Rare,Yamper,3.33,7.07,1.95654,1.2029723039923526,0.5359410036530627,48.3095,0.0,0.00847457627118644,1,243
Altaria ex,Paradox Rift,Ultra Rare,Altaria,3.33,6.48,1.86927,1.2029723039923526,0.8121410479178341,63.3084,0.21616595844219405,0.0023752969121140144,3,985
Vaporeon ex,Prismatic Evolutions,Double Rare,Vaporeon,3.33,1.62,0.48032,1.2029723039923526,0.5126529326323852,66.0464,0.16452468036384618,0.009433962264150943,2,544
Team Rocket's Crobat ex,Destined Rivals,Ultra Rare,Crobat,3.33,5.81,1.75902,1.2029723039923526,0.768279221285765,63.8304,0.21251217884141285,0.0029069767441860465,4,411
Kingambit,Paldean Fates,Shiny Rare,Kingambit,3.32,18.68,2.9272,1.199964782928397,0.836970999317044,43.3463,0.0,0.00211864406779661,1,901
Wiglett,Paldean Fates,Shiny Rare,Wiglett,3.31,18.68,2.9272,1.1969481893889715,0.836970999317044,34.1744,0.0,0.00211864406779661,1,901
Miraidon ex,Scarlet and Violet Base Set,Ultra Rare,Miraidon,3.25,2.69,0.99,1.1786549963416462,0.7449792397124173,42.6149,0.0,0.003236245954692557,4,1202
Reshiram ex,White Flare,Ultra Rare,Reshiram,3.24,3.67,1.30149,1.1755733298042381,0.718875281410194,60.4651,0.1504620341497164,0.0036496350364963502,4,362
Luxray ex,Twilight Masquerade,Ultra Rare,Luxray,3.24,8.01,2.08027,1.1755733298042381,0.7512135599922163,68.1912,0.27330952225060806,0.0031446540880503146,2,782
Oricorio,Paldean Fates,Shiny Rare,Oricorio Baile,3.22,18.68,2.9272,1.169381359556317,0.836970999317044,44.8017,0.0,0.00211864406779661,1,901
Weavile,Paldean Fates,Shiny Rare,Weavile,3.22,32.58,3.48355,1.169381359556317,0.836970999317044,58.7436,0.14636279259257015,0.00211864406779661,1,901
Cornerstone Mask Ogerpon ex,Twilight Masquerade,Ultra Rare,Ogerpon,3.21,3.38,1.21749,1.1662709371419244,0.7512135599922163,55.8239,0.0874998530407734,0.0031446540880503146,13,782
Lycanroc,Journey Together,Illustration Rare,Lycanroc Midday,3.2,13.46,2.59995,1.1631508098056809,0.5552948551496244,58.1747,0.09078737704783271,0.007751937984496124,1,474
Wugtrio,Paldean Fates,Shiny Rare,Wugtrio,3.2,18.31,2.90767,1.1631508098056809,0.836970999317044,30.8287,0.0,0.00211864406779661,2,901
Dondozo,Paldean Fates,Shiny Rare,Dondozo,3.2,18.68,2.9272,1.1631508098056809,0.836970999317044,33.7662,0.0,0.00211864406779661,1,901
Swinub,Journey Together,Illustration Rare,Swinub,3.18,9.49,2.25022,1.1568811967920856,0.5552948551496244,51.6234,0.018029313356997968,0.007751937984496124,1,474
Aurorus,Perfect Order,Illustration Rare,Aurorus,3.16,5.24,1.65706,1.1505720275988207,0.49561303784624744,47.4091,0.0,0.01020408163265306,1,110
Crabominable,Stellar Crown,Illustration Rare,Crabominable,3.15,10.12,2.31432,1.1474024528375417,0.6113582355737917,43.2015,0.0,0.005988023952095809,1,670
Palafin,Paldean Fates,Shiny Rare,Palafin Zero,3.15,18.31,2.90767,1.1474024528375417,0.836970999317044,40.5886,0.0,0.00211864406779661,2,901
Gumshoos,Mega Evolution,Illustration Rare,Gumshoos,3.14,8.12,2.09373,1.144222799920162,0.6526756847233119,36.6061,0.0,0.0049504950495049506,1,292
Varoom,Obsidian Flames,Illustration Rare,Varoom,3.13,9.73,2.27497,1.1410330045520618,0.5993285434772113,29.2496,0.0,0.006329113924050633,1,1069
Dragonite ex,Obsidian Flames,Double Rare,Dragonite,3.12,5.12,1.63347,1.1378330018213911,0.5937603604182315,74.4633,0.29050675650038654,0.006493506493506494,1,1069
Skiploom,Paldean Fates,Shiny Rare,Skiploom,3.12,18.68,2.9272,1.1378330018213911,0.836970999317044,37.1951,0.0,0.00211864406779661,1,901
Flygon ex,Surging Sparks,Ultra Rare,Flygon,3.11,7.94,2.07193,1.1346227261911428,0.7470772970092214,68.2501,0.27268470756295987,0.003205128205128205,2,614
Pawmi,Paldean Fates,Illustration Rare,Pawmi,3.11,1.78,0.5783,1.1346227261911428,0.3116246451989503,43.1651,0.0,0.023809523809523808,2,901
Fezandipiti ex,Shrouded Fable,Double Rare,Fezandipiti,3.08,0.45,-0.80793,1.1249295969854831,0.27815125038364363,26.8942,0.0,0.027777777777777776,4,712
Abomasnow,Paldean Fates,Shiny Rare,Abomasnow,3.06,18.68,2.9272,1.1184149159642893,0.836970999317044,42.556,0.0,0.00211864406779661,1,901
Wingull,Paldean Fates,Shiny Rare,Wingull,3.06,18.68,2.9272,1.1184149159642893,0.836970999317044,46.8172,0.0,0.00211864406779661,1,901
Pidgeot ex,Paldean Fates,Shiny Ultra Rare,Pidgeot,3.06,5.36,1.67969,1.1184149159642893,0.5951658490851457,49.788,0.0,0.0064516129032258064,1,901
Cetitan,Surging Sparks,Illustration Rare,Cetitan,3.05,11.07,2.40462,1.1151415906193203,0.7385606273598313,34.5648,0.0,0.0033333333333333335,1,614
Mega Froslass ex,Ascended Heroes,Double Rare,Froslass,3.04,0.93,-0.07163,1.1118575154181303,0.6405166836238638,61.2803,0.1445044069256454,0.005235602094240838,3,166
Tsareena ex,Paradox Rift,Ultra Rare,Tsareena,3.03,2.75,1.01306,1.1085626195212777,0.8121410479178341,47.6551,0.0,0.0023752969121140144,2,985
Mega Gengar ex,Ascended Heroes,Double Rare,Gengar,3.03,3.29,1.18942,1.1085626195212777,0.6405166836238638,83.4567,0.4285914905799705,0.005235602094240838,3,166
Paldean Clodsire ex,Paldea Evolved,Ultra Rare,Clodsire,3.02,5.52,1.7088,1.1052568313867783,0.7960883786979334,61.9341,0.19001196640438014,0.0025575447570332483,2,1132
Paldean Clodsire ex,Paldean Fates,Shiny Ultra Rare,Clodsire,3.01,9.84,2.28653,1.1019400787607843,0.5951658490851457,61.9341,0.14205537519134076,0.0064516129032258064,2,901
Blastoise ex,Scarlet and Violet 151,Double Rare,Blastoise,2.96,1.41,0.34663,1.085189268335969,0.4771212547196624,63.7357,0.13107188836905734,0.011111111111111112,3,1027
Larvesta,Surging Sparks,Illustration Rare,Larvesta,2.94,11.07,2.40462,1.0784095813505903,0.7385606273598313,42.9798,0.0,0.0033333333333333335,1,614
Wattrel,Paldean Fates,Shiny Rare,Wattrel,2.92,18.68,2.9272,1.0715836162801904,0.836970999317044,29.5884,0.0,0.00211864406779661,1,901
Okidogi ex,Shrouded Fable,Ultra Rare,Okidogi,2.91,1.81,0.59297,1.0681530811834012,0.5730640178391191,31.1137,0.0,0.007142857142857143,4,712
Meowth ex,Perfect Order,Double Rare,Meowth,2.9,0.55,-0.5937,1.0647107369924282,0.3167342277897933,59.3884,0.059472552483633895,0.023255813953488372,3,110
Shedinja,Mega Evolution,Illustration Rare,Shedinja,2.9,13.52,2.60421,1.0647107369924282,0.6526756847233119,58.8085,0.11498187537770589,0.0049504950495049506,1,292
Spiritomb,Mega Evolution,Illustration Rare,Spiritomb,2.85,8.57,2.14817,1.0473189942805592,0.6526756847233119,50.9393,0.012261165413212177,0.0049504950495049506,1,292
Snover,Paldean Fates,Shiny Rare,Snover,2.83,18.68,2.9272,1.0402767116551463,0.836970999317044,36.1376,0.0,0.00211864406779661,1,901
Teal Mask Ogerpon ex,Prismatic Evolutions,Double Rare,Ogerpon,2.82,0.87,-0.14154,1.0367368849500223,0.5126529326323852,55.8239,0.05971278828715498,0.009433962264150943,9,544
Arboliva,Paldean Fates,Shiny Rare,Arboliva,2.82,18.68,2.9272,1.0367368849500223,0.836970999317044,28.8975,0.0,0.00211864406779661,1,901
Natu,Paldean Fates,Shiny Rare,Natu,2.82,19.73,2.98225,1.0367368849500223,0.836970999317044,50.8652,0.014482946172182156,0.00211864406779661,1,901
Skeledirge ex,Paldea Evolved,Ultra Rare,Skeledirge,2.81,2.43,0.88716,1.0331844833456545,0.7960883786979334,46.1805,0.0,0.0025575447570332483,4,1132
Claydol,Chaos Rising,illustration rare,Claydol,2.79,4.37,1.47523,1.0260415958332743,0.5064186123525862,45.1427,0.0,0.009708737864077669,1,54
Absol ex,Obsidian Flames,Ultra Rare,Absol,2.78,8.38,2.12543,1.0224509277025455,0.6288392874345923,72.1605,0.27870786058388564,0.0055248618784530384,2,1069
Mega Gengar ex,Phantasmal Flames,Double Rare,Gengar,2.77,2.09,0.73537,1.0188473201992472,0.3406206186877936,83.4567,0.22792083706503807,0.020833333333333332,1,243
Incineroar ex,Temporal Forces,Ultra Rare,Incineroar,2.77,4.1,1.41141,1.0188473201992472,0.7156818820794937,58.4995,0.1216587631346931,0.003703703703703704,2,845
Iron Thorns ex,Twilight Masquerade,Ultra Rare,Iron Thorns,2.77,2.6,0.95401,1.0188473201992472,0.7512135599922163,25.9483,0.0,0.0031446540880503146,2,782
Iron Valiant ex,Paradox Rift,Ultra Rare,Iron Valiant,2.76,2.61,0.95957,1.0152306797290584,0.8121410479178341,47.0733,0.0,0.0023752969121140144,4,985
Toedscool,Paldean Fates,Shiny Rare,Toedscool,2.76,18.68,2.9272,1.0152306797290584,0.836970999317044,37.1951,0.0,0.00211864406779661,1,901
Alakazam ex,Scarlet and Violet 151,Double Rare,Alakazam,2.75,1.18,0.16577,1.0116009116784799,0.4771212547196624,59.9155,0.09461791602345626,0.011111111111111112,3,1027
Bisharp,Paldean Fates,Shiny Rare,Bisharp,2.75,27.34,3.30842,1.0116009116784799,0.836970999317044,55.9913,0.10029088696416415,0.00211864406779661,1,901
Bruxish,Surging Sparks,Illustration Rare,Bruxish,2.74,13.13,2.57525,1.007957920399979,0.7385606273598313,52.7422,0.04050561904692254,0.0033333333333333335,1,614
Wugtrio,Paldean Fates,Illustration Rare,Wugtrio,2.74,1.78,0.5783,1.007957920399979,0.3116246451989503,30.8287,0.0,0.023809523809523808,2,901
Dolliv,Paldean Fates,Shiny Rare,Dolliv,2.73,18.68,2.9272,1.0043016091968684,0.836970999317044,28.8975,0.0,0.00211864406779661,1,901
Thundurus,Paldean Fates,Shiny Rare,Thundurus Incarnate,2.72,18.68,2.9272,1.000631880307906,0.836970999317044,27.7499,0.0,0.00211864406779661,1,901
Munkidori ex,Shrouded Fable,Ultra Rare,Munkidori,2.71,1.81,0.59297,0.9969486348916096,0.5730640178391191,35.6434,0.0,0.007142857142857143,4,712
Sylveon ex,Prismatic Evolutions,Double Rare,Sylveon,2.7,2.61,0.96095,0.9932517730102834,0.5126529326323852,75.5845,0.2623193790986652,0.009433962264150943,2,544
Raticate,Perfect Order,Illustration Rare,Raticate,2.69,5.24,1.65706,0.9895411936137477,0.49561303784624744,40.8254,0.0,0.01020408163265306,1,110
Sylveon ex,Surging Sparks,Double Rare,Sylveon,2.69,2.78,1.02214,0.9895411936137477,0.5126529326323852,75.5845,0.2623193790986652,0.009433962264150943,1,614
Xatu,Paldean Fates,Shiny Rare,Xatu,2.69,18.68,2.9272,0.9895411936137477,0.836970999317044,49.0135,0.0,0.00211864406779661,1,901
Gouging Fire ex,Temporal Forces,Ultra Rare,Gouging Fire,2.68,2.32,0.84007,0.9858167945227654,0.7156818820794937,29.5884,0.0,0.003703703703703704,4,845
Milotic ex,Surging Sparks,Ultra Rare,Milotic,2.68,5.13,1.63559,0.9858167945227654,0.7470772970092214,61.7857,0.1760965779872316,0.003205128205128205,3,614
Capsakid,Paldean Fates,Shiny Rare,Capsakid,2.67,18.68,2.9272,0.9820784724121582,0.836970999317044,31.1507,0.0,0.00211864406779661,1,901
Pawniard,Paldean Fates,Shiny Rare,Pawniard,2.67,18.68,2.9272,0.9820784724121582,0.836970999317044,37.0514,0.0,0.00211864406779661,1,901
Delibird,Mega Evolution,Illustration Rare,Delibird,2.66,8.12,2.09373,0.9783261227936078,0.6526756847233119,49.8517,0.0,0.0049504950495049506,1,292
Bloodmoon Ursaluna ex,Twilight Masquerade,Ultra Rare,Ursaluna,2.66,2.55,0.93636,0.9783261227936078,0.7512135599922163,44.7612,0.0,0.0031446540880503146,4,782
Veluza,Paldean Fates,Shiny Rare,Veluza,2.66,18.68,2.9272,0.9783261227936078,0.836970999317044,34.3717,0.0,0.00211864406779661,1,901
Heliolisk,Ascended Heroes,Illustration Rare,Heliolisk,2.65,5.42,1.69089,0.9745596399981308,0.7334338101770548,47.5207,0.0,0.0034129692832764505,1,166
Togedemaru,Phantasmal Flames,Illustration Rare,Togedemaru,2.64,7.07,1.95654,0.9707789171582248,0.5359410036530627,46.1594,0.0,0.00847457627118644,1,243
Pikachu ex,Prismatic Evolutions,Double Rare,Pikachu,2.64,4.56,1.51798,0.9707789171582248,0.5126529326323852,86.6387,0.3756587400567635,0.009433962264150943,2,544
Greedent,Paldean Fates,Shiny Rare,Greedent,2.63,18.68,2.9272,0.9669838461896731,0.836970999317044,43.9704,0.0,0.00211864406779661,1,901
Wigglytuff ex,Paldean Fates,Shiny Ultra Rare,Wigglytuff,2.63,5.26,1.66015,0.9669838461896731,0.5951658490851457,47.0663,0.0,0.0064516129032258064,2,901
Alolan Exeggutor ex,Surging Sparks,Ultra Rare,Exeggutor,2.61,2.38,0.86583,0.959350221334602,0.7470772970092214,49.5476,0.0,0.003205128205128205,4,614
Houndstone,Paldean Fates,Shiny Rare,Houndstone,2.61,18.68,2.9272,0.959350221334602,0.836970999317044,33.555,0.0,0.00211864406779661,1,901
Sprigatito ex,Ascended Heroes,Ultra Rare,Sprigatito,2.6,1.92,0.65421,0.9555114450274363,0.7319464944929537,57.509,0.1099237245429518,0.003436426116838488,1,166
Cyclizar,Paldean Fates,Shiny Rare,Cyclizar,2.6,18.68,2.9272,0.9555114450274363,0.836970999317044,35.1202,0.0,0.00211864406779661,1,901
Sliggoo,Chaos Rising,illustration rare,Sliggoo,2.58,4.37,1.47523,0.9477893989335261,0.5064186123525862,41.6558,0.0,0.009708737864077669,1,54
Chien-Pao ex,Paldea Evolved,Ultra Rare,Chien Pao,2.57,2.43,0.88716,0.9439058989071284,0.7960883786979334,47.2459,0.0,0.0025575447570332483,4,1132
Blastoise ex,Stellar Crown,Double Rare,Blastoise,2.55,2.03,0.7072,0.9360933591703348,0.5126529326323852,63.7357,0.14083293773517308,0.009433962264150943,1,670
Inteleon,Mega Evolution,Illustration Rare,Inteleon,2.55,8.86,2.18157,0.9360933591703348,0.6526756847233119,51.5156,0.01978390535533302,0.0049504950495049506,1,292
Mewtwo ex,Paradox Rift,Double Rare,Mewtwo,2.54,2.35,0.85604,0.9321640810304452,0.5536049848239342,70.6367,0.2284915998063217,0.0078125,1,985
Vikavolt,Ascended Heroes,Illustration Rare,Vikavolt,2.54,5.42,1.69089,0.9321640810304452,0.7334338101770548,48.3805,0.0,0.0034129692832764505,1,166
Arboliva ex,Destined Rivals,Ultra Rare,Arboliva,2.52,2.57,0.94405,0.9242589015233319,0.768279221285765,28.8975,0.0,0.0029069767441860465,2,411
Kilowattrel,Paldean Fates,Shiny Rare,Kilowattrel,2.51,18.68,2.9272,0.9202827531436925,0.836970999317044,29.6255,0.0,0.00211864406779661,1,901
Froslass ex,Paradox Rift,Ultra Rare,Froslass,2.5,5.82,1.76146,0.9162907318741551,0.8121410479178341,61.2803,0.18322389325655083,0.0023752969121140144,2,985
Pineco,Paldean Fates,Shiny Rare,Pineco,2.5,18.68,2.9272,0.9162907318741551,0.836970999317044,34.9389,0.0,0.00211864406779661,1,901
Scream Tail ex,Twilight Masquerade,Ultra Rare,Scream Tail,2.49,2.6,0.95401,0.9122827104766164,0.7512135599922163,37.1951,0.0,0.0031446540880503146,2,782
Flittle,Paldean Fates,Shiny Rare,Flittle,2.49,18.68,2.9272,0.9122827104766164,0.836970999317044,31.3722,0.0,0.00211864406779661,1,901
Ninetales ex,Scarlet and Violet 151,Double Rare,Ninetales,2.47,1.56,0.44194,0.9042181506398859,0.4771212547196624,65.3163,0.1461546454732553,0.011111111111111112,2,1027
Scovillain,Paldean Fates,Shiny Rare,Scovillain,2.47,18.68,2.9272,0.9042181506398859,0.836970999317044,41.0695,0.0,0.00211864406779661,1,901
Mega Mawile ex,Mega Evolution,Ultra Rare,Mawile,2.45,6.39,1.8544,0.8960880245566357,0.7132556306822877,69.0039,0.27109277359846257,0.003745318352059925,2,292
Mega Lopunny ex,Phantasmal Flames,Ultra Rare,Lopunny,2.44,2.83,1.03924,0.8919980393051105,0.6621412276488463,55.0226,0.06651341059978187,0.004739336492890996,3,243
Galvantula ex,Stellar Crown,Ultra Rare,Galvantula,2.43,3.11,1.13426,0.8878912573524571,0.6060938022019788,56.8411,0.08292696620487912,0.006134969325153374,3,670
Pidgeot ex,Obsidian Flames,Ultra Rare,Pidgeot,2.43,2.31,0.83621,0.8878912573524571,0.6288392874345923,49.788,0.0,0.0055248618784530384,3,1069
Maractus,Journey Together,Illustration Rare,Maractus,2.42,12.35,2.51404,0.883767540168595,0.5552948551496244,56.5654,0.07291465683998684,0.007751937984496124,1,474
Houndstone,Mega Evolution,Illustration Rare,Houndstone,2.42,8.12,2.09373,0.883767540168595,0.6526756847233119,33.555,0.0,0.0049504950495049506,1,292
Dragapult ex,Twilight Masquerade,Double Rare,Dragapult,2.42,1.25,0.22474,0.883767540168595,0.459539046188037,63.4932,0.12401304516048843,0.012048192771084338,2,782
Koraidon ex,Scarlet and Violet Base Set,Ultra Rare,Koraidon,2.41,2.69,0.99,0.8796267475025636,0.7449792397124173,46.4507,0.0,0.003236245954692557,4,1202
Shroodle,Mega Evolution,Illustration Rare,Shroodle,2.41,8.12,2.09373,0.8796267475025636,0.6526756847233119,37.1951,0.0,0.0049504950495049506,1,292
Mabosstiff,Paldean Fates,Shiny Rare,Mabosstiff,2.41,18.68,2.9272,0.8796267475025636,0.836970999317044,36.7541,0.0,0.00211864406779661,1,901
Naclstack,Paldean Fates,Shiny Rare,Naclstack,2.38,18.68,2.9272,0.8671004876833833,0.836970999317044,28.1489,0.0,0.00211864406779661,1,901
Shroodle,Paldean Fates,Shiny Rare,Shroodle,2.38,18.68,2.9272,0.8671004876833833,0.836970999317044,37.1951,0.0,0.00211864406779661,1,901
Glaceon ex,Prismatic Evolutions,Double Rare,Glaceon,2.36,1.54,0.43127,0.8586616190375187,0.5126529326323852,65.0731,0.1545453783772241,0.009433962264150943,2,544
Ambipom,Phantasmal Flames,Illustration Rare,Ambipom,2.33,7.07,1.95654,0.8458682675776092,0.5359410036530627,45.2193,0.0,0.00847457627118644,1,243
Talonflame,Perfect Order,Illustration Rare,Talonflame,2.33,6.03,1.79615,0.8458682675776092,0.49561303784624744,52.7705,0.027461918427060555,0.01020408163265306,1,110
Salamence ex,Journey Together,Ultra Rare,Salamence,2.32,3.53,1.26231,0.8415671856782185,0.6126546408629314,58.7091,0.10671341065478711,0.005952380952380952,3,474
Noivern ex,Paldea Evolved,Ultra Rare,Noivern,2.32,7.04,1.95224,0.8415671856782185,0.7960883786979334,65.7217,0.250317253267506,0.0025575447570332483,2,1132
Iron Hands ex,Paradox Rift,Ultra Rare,Iron Hands,2.3,2.68,0.98631,0.8329091229351039,0.8121410479178341,29.9471,0.0,0.0023752969121140144,3,985
Nacli,Paldean Fates,Shiny Rare,Nacli,2.3,18.68,2.9272,0.8329091229351039,0.836970999317044,35.6434,0.0,0.00211864406779661,1,901
Garganacl,Paldean Fates,Shiny Rare,Garganacl,2.28,18.68,2.9272,0.8241754429663494,0.836970999317044,41.5207,0.0,0.00211864406779661,1,901
Armarouge ex,Paradox Rift,Ultra Rare,Armarouge,2.26,2.75,1.01306,0.8153648132841944,0.8121410479178341,46.7547,0.0,0.0023752969121140144,2,985
Revavroom,Paldean Fates,Shiny Rare,Revavroom,2.26,18.68,2.9272,0.8153648132841944,0.836970999317044,38.5177,0.0,0.00211864406779661,1,901
Stunfisk,Surging Sparks,Illustration Rare,Stunfisk,2.22,11.33,2.4272,0.7975071958841882,0.7385606273598313,50.363,0.005361950154632368,0.0033333333333333335,1,614
Glimmet,Paldean Fates,Shiny Rare,Glimmet,2.2,18.68,2.9272,0.7884573603642703,0.836970999317044,27.3322,0.0,0.00211864406779661,1,901
Farigiraf ex,Temporal Forces,Ultra Rare,Farigiraf,2.18,2.45,0.89675,0.7793248768009977,0.7156818820794937,41.2528,0.0,0.003703703703703704,2,845
Mega Manectric ex,Mega Evolution,Ultra Rare,Manectric,2.18,2.01,0.69667,0.7793248768009977,0.7132556306822877,48.653,0.0,0.003745318352059925,2,292
Zapdos ex,Scarlet and Violet 151,Double Rare,Zapdos,2.17,0.76,-0.2697,0.7747271675523681,0.4771212547196624,50.7173,0.006844781520208292,0.011111111111111112,3,1027
Palafin,Paldean Fates,Illustration Rare,Palafin Zero,2.17,1.78,0.5783,0.7747271675523681,0.3116246451989503,40.5886,0.0,0.023809523809523808,2,901
Snover,Mega Evolution,Illustration Rare,Snover,2.16,8.12,2.09373,0.7701082216960737,0.6526756847233119,36.1376,0.0,0.0049504950495049506,1,292
Lycanroc ex,Paldea Evolved,Ultra Rare,Lycanroc Midday,2.15,4.34,1.46717,0.7654678421395714,0.7960883786979334,58.1747,0.13015567338683995,0.0025575447570332483,2,1132
Black Kyurem ex,Surging Sparks,Ultra Rare,Kyurem,2.14,2.53,0.92843,0.7608058290337602,0.7470772970092214,47.964,0.0,0.003205128205128205,2,614
Mega Sharpedo ex,Phantasmal Flames,Ultra Rare,Sharpedo,2.13,2.12,0.74965,0.7561219797213337,0.6621412276488463,47.5584,0.0,0.004739336492890996,3,243
Tapu Koko ex,Paradox Rift,Ultra Rare,Tapu Koko,2.12,2.68,0.98631,0.7514160886839212,0.8121410479178341,39.635,0.0,0.0023752969121140144,3,985
Hearthflame Mask Ogerpon ex,Twilight Masquerade,Ultra Rare,Ogerpon,2.11,3.38,1.21749,0.7466879474879751,0.7512135599922163,55.8239,0.0874998530407734,0.0031446540880503146,13,782
Team Rocket's Mewtwo ex,Destined Rivals,Double Rare,Mewtwo,2.11,1.63,0.48832,0.7466879474879751,0.46724922562178384,70.6367,0.19284964188778136,0.011627906976744186,4,411
Toxtricity,Phantasmal Flames,Illustration Rare,Toxtricity Amped,2.1,12.93,2.55949,0.7419373447293773,0.5359410036530627,61.7283,0.12571353746288427,0.00847457627118644,1,243
Ludicolo,Phantasmal Flames,Illustration Rare,Ludicolo,2.09,9.68,2.26972,0.7371640659767196,0.5359410036530627,56.0919,0.06529798000308189,0.00847457627118644,1,243
Grafaiai,Paldean Fates,Shiny Rare,Grafaiai,2.09,18.68,2.9272,0.7371640659767196,0.836970999317044,47.0102,0.0,0.00211864406779661,1,901
Banette ex,Scarlet and Violet Base Set,Ultra Rare,Banette,2.08,6.68,1.89884,0.7323678937132266,0.7449792397124173,63.7875,0.20542802535069912,0.003236245954692557,2,1202
Sandy Shocks ex,Paradox Rift,Ultra Rare,Sandy Shocks,2.07,2.68,0.98631,0.7275486072772777,0.8121410479178341,30.23,0.0,0.0023752969121140144,3,985
