benchmark_row_id,partition,canonical_card_id,card_variant_id,target_card_name,target_set_name,target_card_number,target_treatment,listing_item_id,listing_title,category_id,condition,condition_id,localized_aspects_json,buying_options_json,seller_id,image_url,item_url,observed_at
D3-649F6C2A6E451ED1,COVERAGE_BLIND,3c75f577-62ee-4bdf-865c-ab2384f4379b,ecf458ed-ed92-4f04-bf27-1912d59bdbc0,Mega Charizard Y ex,Ascended Heroes,294,mega_hyper_rare,v1|318799329256|0,2026 POKEMON ASC EN-ASCENDED HEROES MEGA HYPER RARE MEGA CHARIZARD Y EX PSA 9,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",evergreengems,https://i.ebayimg.com/images/g/~PUAAeSwnsNqk-mf/s-l225.jpg,https://www.ebay.com/itm/318799329256?_skw=Mega+Charizard+Y+ex+294+Ascended+Heroes+Pokemon+card&hash=item4a39ebb7e8:g:~PUAAeSwnsNqk-mf,2026-09-12T23:42:48.395762+00:00
D3-D9C9AB863400716C,COVERAGE_BLIND,3c75f577-62ee-4bdf-865c-ab2384f4379b,ecf458ed-ed92-4f04-bf27-1912d59bdbc0,Mega Charizard Y ex,Ascended Heroes,294,mega_hyper_rare,v1|137729621688|0,"Mega Charizard Y EX 294/217 Gold Hyper Rare, Ascended Heroes, Pokemon TCG ",,Ungraded,4000,[],"[""AUCTION""]",tx_ghostrider,https://i.ebayimg.com/images/g/YKwAAeSwwlhqpabV/s-l225.jpg,https://www.ebay.com/itm/137729621688?_skw=Mega+Charizard+Y+ex+294+Ascended+Heroes+Pokemon+card&hash=item2011533eb8:g:YKwAAeSwwlhqpabV,2026-09-12T23:42:48.395762+00:00
D3-46EFF6D1E0A95429,COVERAGE_BLIND,3c75f577-62ee-4bdf-865c-ab2384f4379b,ecf458ed-ed92-4f04-bf27-1912d59bdbc0,Mega Charizard Y ex,Ascended Heroes,294,mega_hyper_rare,v1|358805264745|0,2026 POKEMON ASCENDED HEROES MEGA CHARIZARD Y EX  294/217 TAG 10,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",dagal-94,https://i.ebayimg.com/images/g/OOEAAeSwUXxqWXhx/s-l225.jpg,https://www.ebay.com/itm/358805264745?_skw=Mega+Charizard+Y+ex+294+Ascended+Heroes+Pokemon+card&hash=item538a75d969:g:OOEAAeSwUXxqWXhx,2026-09-12T23:42:48.395762+00:00
D3-F9DF2FEABBB5BBB2,COVERAGE_BLIND,4206e794-1ec6-4d55-94d4-63267ac9a183,9d5ddc90-8f9d-4759-b73d-fff0cd877d73,Mega Dragonite ex,Ascended Heroes,290,special_illustration_rare,v1|820117428010|0,Mega Dragonite ex SIR Ascended Heroes 290/217 HP 370 English Pokémon TCG NM,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",the_collective662,https://i.ebayimg.com/images/g/uZgAAeSweKZqpQ6A/s-l225.jpg,https://www.ebay.com/itm/820117428010?_skw=Mega+Dragonite+ex+290+Ascended+Heroes+Pokemon+card&hash=itembef2ced72a:g:uZgAAeSweKZqpQ6A,2026-09-12T23:42:48.395762+00:00
D3-B1A91D05AAAE3250,COVERAGE_BLIND,4206e794-1ec6-4d55-94d4-63267ac9a183,9d5ddc90-8f9d-4759-b73d-fff0cd877d73,Mega Dragonite ex,Ascended Heroes,290,special_illustration_rare,v1|800651712543|0,Mega Dragonite ex 290/217 Me: Ascended Heroes Holo Tag 10,,Graded,2750,[],"[""AUCTION"",""BEST_OFFER""]",lusan_4774,https://i.ebayimg.com/images/g/H6YAAeSwXS5qpa0Q/s-l225.jpg,https://www.ebay.com/itm/800651712543?_skw=Mega+Dragonite+ex+290+Ascended+Heroes+Pokemon+card&hash=itemba6a8f981f:g:H6YAAeSwXS5qpa0Q,2026-09-12T23:42:48.395762+00:00
D3-DEDA1898585C27B8,COVERAGE_BLIND,4206e794-1ec6-4d55-94d4-63267ac9a183,9d5ddc90-8f9d-4759-b73d-fff0cd877d73,Mega Dragonite ex,Ascended Heroes,290,special_illustration_rare,v1|407191038171|0,Mega Dragonite ex 290/217 ME: Ascended Heroes Special Illustration Rare NM,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",rob796002,https://i.ebayimg.com/images/g/XwgAAeSwoAJqmdlX/s-l225.jpg,https://www.ebay.com/itm/407191038171?_skw=Mega+Dragonite+ex+290+Ascended+Heroes+Pokemon+card&hash=item5ece7a28db:g:XwgAAeSwoAJqmdlX&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGYRL93poO3NMc0YH8w7fFYwNM68ECje94e%2BzFuTMRPLQj%2BR7Sc1a61MFUMXk1KoOaTvrt2urtsRFBV8SydIQCH%2FXqinhNda659%2BMZKdkZXYkwKHVDvoD%2FRs2KrgjxkzzEzymzd%2FPPhOB8eR5mOJJgP9YtglfgeoC7PzkEgDbMIIQGzi70Qxas7nOcUiJgRVlOz516M9btbrt2EqGwhci1g6p0gC0UJv3amlgw8VBlFI%2BdA%2FG4UmlvyVIWncb1XHbVcLMzx1C9VkhCRQOhV2shAzgAKRupRoPaFA3LwPZsVS72NFKUU7XcyzF0vWs8urArSg2NX%2F7WhVENB2IltxSA8F,2026-09-12T23:42:48.395762+00:00
D3-AC2EF432D27CC3EF,COVERAGE_BLIND,4206e794-1ec6-4d55-94d4-63267ac9a183,9d5ddc90-8f9d-4759-b73d-fff0cd877d73,Mega Dragonite ex,Ascended Heroes,290,special_illustration_rare,v1|407178741026|0,2026 Pokemon Ascended Heroes Mega Dragonite ex SIR #290/217 PSA 9 MINT,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",monster-coin,https://i.ebayimg.com/images/g/kSoAAeSwXSZqku4x/s-l225.jpg,https://www.ebay.com/itm/407178741026?_skw=Mega+Dragonite+ex+290+Ascended+Heroes+Pokemon+card&hash=item5ecdbe8522:g:kSoAAeSwXSZqku4x,2026-09-12T23:42:48.395762+00:00
D3-E9BD3ACEA0AA9D78,COVERAGE_BLIND,4206e794-1ec6-4d55-94d4-63267ac9a183,9d5ddc90-8f9d-4759-b73d-fff0cd877d73,Mega Dragonite ex,Ascended Heroes,290,special_illustration_rare,v1|327310164888|0,2026 Pokemon Ascended Heroes Mega Dragonite ex 290/217 SIR TAG 10 GEM MINT,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",ligacartao,https://i.ebayimg.com/images/g/oGYAAeSwoUJqfysH/s-l225.jpg,https://www.ebay.com/itm/327310164888?_skw=Mega+Dragonite+ex+290+Ascended+Heroes+Pokemon+card&hash=item4c3534c398:g:oGYAAeSwoUJqfysH,2026-09-12T23:42:48.395762+00:00
D3-216A85FB87495EB0,COVERAGE_BLIND,4206e794-1ec6-4d55-94d4-63267ac9a183,9d5ddc90-8f9d-4759-b73d-fff0cd877d73,Mega Dragonite ex,Ascended Heroes,290,special_illustration_rare,v1|358850116218|0,Mega Dragonite EX SIR 290/217 BGS 9.5 GEM MINT Ascended Heroes English Beckett,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",chaseh,https://i.ebayimg.com/images/g/G6oAAeSwuZlqZ2TN/s-l225.jpg,https://www.ebay.com/itm/358850116218?_skw=Mega+Dragonite+ex+290+Ascended+Heroes+Pokemon+card&hash=item538d223a7a:g:G6oAAeSwuZlqZ2TN&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGbtU2tzNGFloSNooXoY6XkpsSlKipqrfzuofmvNK2to66DQaDwgC1U%2BsiKtc6LudQCLfH38jowDsEF3i4LII3RbrFgI830IsHGeYxs%2B6Pc06InCxetPkPJFmZCcGBEYpCom%2BVvGqU7Yumd7OwpttlJTV%2BdQ2kaZ%2BLBPcxdajxsQvQ9xuGN6iZM8w%2BVz4pWSpTHbMPe5JasTq3Z9RiLziRO9gVTlFLqxAVVBvVML1zwLjsrzGBSqEKY3Vm%2Bp5%2Fig9C2Iopvfcl8X95I6y1nb1immbNQqa5FYW%2BiLAR4Fb3EDBnb0yNzhUvDlv12lm9Z47LyfpqnvtJI2w%2FYH9d%2FcFl2M,2026-09-12T23:42:48.395762+00:00
D3-34F12BEC5354444A,COVERAGE_BLIND,4299cd6b-98e3-4e65-865f-26a39b19fe5b,041717c6-a2b6-40d1-867a-b1abb1d65ec8,Durant ex,Surging Sparks,236,special_illustration_rare,v1|158276234535|0,Durant ex 236/191 Special Illustration Rare Surging Sparks Pokemon Holo NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",phrogtradingcards,https://i.ebayimg.com/images/g/~LgAAeSwXfNqoeeJ/s-l225.jpg,https://www.ebay.com/itm/158276234535?_skw=Durant+ex+236+Surging+Sparks+Pokemon+card&hash=item24d9ffad27:g:~LgAAeSwXfNqoeeJ,2026-09-12T23:42:48.395762+00:00
D3-42DB0390B73C529C,COVERAGE_BLIND,4299cd6b-98e3-4e65-865f-26a39b19fe5b,041717c6-a2b6-40d1-867a-b1abb1d65ec8,Durant ex,Surging Sparks,236,special_illustration_rare,v1|398038439718|0,Durant ex Special Illustration Rare SV08: Surging Sparks SSP Grass Holo 236/191,,Ungraded,4000,[],"[""FIXED_PRICE""]",mnqualityrares,https://i.ebayimg.com/images/g/LtQAAeSw26BqJefp/s-l225.jpg,https://www.ebay.com/itm/398038439718?_skw=Durant+ex+236+Surging+Sparks+Pokemon+card&hash=item5cacf09726:g:LtQAAeSw26BqJefp&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGbPIdn46xPOS0EgSM5QnW4cUKWbOiu62lz%2FWL9p71aHZrO027TvSMhVa4dAj%2BVeR01hQHje3Yt6fhvj7s3SDmfVP8lzxiCjBEWUv1tErqWCDwfp2S2%2FRZwwcl9UNEV28jRt3VzxGU1UF4smI3iyDNje67xputD1UuqqqpsBvHIAW6xYYexy%2B43XJ%2FP4ezR1kG3JSOR%2BCJKq3t8%2FYiWnM1N4T7YOAne4IttI1YDels51BdAlhBQ6UyoBZf8aZvOB5D9VkVI0KhSQB8gwPXGV5dba%2Fdnd1%2B9rkqITHJdcYB8JhX59UPnECNCLQ6u4x63dGSs%3D,2026-09-12T23:42:48.395762+00:00
D3-B43FCBD47499A323,COVERAGE_BLIND,4299cd6b-98e3-4e65-865f-26a39b19fe5b,041717c6-a2b6-40d1-867a-b1abb1d65ec8,Durant ex,Surging Sparks,236,special_illustration_rare,v1|407172692519|0,2024 Pokemon—Durant ex #236/191 Surging Sparks—Special Illustration Rare Holo,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",papajoeyscollectibles,https://i.ebayimg.com/images/g/x6UAAeSwJc9qn1-7/s-l225.jpg,https://www.ebay.com/itm/407172692519?_skw=Durant+ex+236+Surging+Sparks+Pokemon+card&hash=item5ecd623a27:g:x6UAAeSwJc9qn1-7,2026-09-12T23:42:48.395762+00:00
D3-8A0C591480520F3D,COVERAGE_BLIND,4299cd6b-98e3-4e65-865f-26a39b19fe5b,041717c6-a2b6-40d1-867a-b1abb1d65ec8,Durant ex,Surging Sparks,236,special_illustration_rare,v1|307098136898|0,Surging Sparks Durant ex 236/191 NM Special Illustration Rare,,Ungraded,4000,[],"[""FIXED_PRICE""]",scantycards,https://i.ebayimg.com/images/g/k7oAAeSwms5qbNO0/s-l225.jpg,https://www.ebay.com/itm/307098136898?_skw=Durant+ex+236+Surging+Sparks+Pokemon+card&hash=item478079b142:g:k7oAAeSwms5qbNO0,2026-09-12T23:42:48.395762+00:00
D3-84C4531ECC579013,COVERAGE_BLIND,4299cd6b-98e3-4e65-865f-26a39b19fe5b,041717c6-a2b6-40d1-867a-b1abb1d65ec8,Durant ex,Surging Sparks,236,special_illustration_rare,v1|377485396580|0,Pokemon TCG Durant ex 236/191 Surging Sparks SIR Special Illustration Rare,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",coastic-select,https://i.ebayimg.com/images/g/8BEAAeSwD1VqoiTC/s-l225.jpg,https://www.ebay.com/itm/377485396580?_skw=Durant+ex+236+Surging+Sparks+Pokemon+card&hash=item57e3e20a64:g:8BEAAeSwD1VqoiTC,2026-09-12T23:42:48.395762+00:00
D3-56DB3F653F923A54,COVERAGE_BLIND,4299cd6b-98e3-4e65-865f-26a39b19fe5b,041717c6-a2b6-40d1-867a-b1abb1d65ec8,Durant ex,Surging Sparks,236,special_illustration_rare,v1|305886853712|0,Durant ex 236/191 - Sv08: Surging Sparks - Special Illustration Rare NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",coffeegrinds_tcg,https://i.ebayimg.com/images/g/Bs4AAOSw9ulnKdhg/s-l225.jpg,https://www.ebay.com/itm/305886853712?_skw=Durant+ex+236+Surging+Sparks+Pokemon+card&hash=item473846fa50:g:Bs4AAOSw9ulnKdhg,2026-09-12T23:42:48.395762+00:00
D3-63CB6452DEDDB157,COVERAGE_BLIND,50f67b41-059d-4c14-842f-8b48fba46bc2,304de4f2-c09c-4d1c-a57e-5b83867aee55,Lt. Surge's Bargain,Mega Evolution,120,uncommon,v1|168447889008|0,Pokemon Lt. Surge's Bargain 120/132 Mega Evolution Uncommon Reverse Holo NM,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",dollacardz,https://i.ebayimg.com/images/g/oRMAAeSwm5NqKbuc/s-l225.jpg,https://www.ebay.com/itm/168447889008?_skw=Lt.+Surge%27s+Bargain+120+Mega+Evolution+Pokemon+card&hash=item273846ce70:g:oRMAAeSwm5NqKbuc,2026-09-12T23:42:48.395762+00:00
D3-C8939FE42FF1F149,COVERAGE_BLIND,50f67b41-059d-4c14-842f-8b48fba46bc2,304de4f2-c09c-4d1c-a57e-5b83867aee55,Lt. Surge's Bargain,Mega Evolution,120,uncommon,v1|187968407386|0,Lt. Surge's Bargain - 120/132 - ME01: Mega Evolution (MEG) - Pokemon TCG Card,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",ubersomethingsales,https://i.ebayimg.com/images/g/InEAAeSw1y1pbre6/s-l225.jpg,https://www.ebay.com/itm/187968407386?_skw=Lt.+Surge%27s+Bargain+120+Mega+Evolution+Pokemon+card&hash=item2bc3ca475a:g:InEAAeSw1y1pbre6,2026-09-12T23:42:48.395762+00:00
D3-36B134145766302A,COVERAGE_BLIND,50f67b41-059d-4c14-842f-8b48fba46bc2,304de4f2-c09c-4d1c-a57e-5b83867aee55,Lt. Surge's Bargain,Mega Evolution,120,uncommon,v1|267746812233|0,Lt. Surge's Bargain 120/132 Uncommon Mega Evolution Pokemon,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",blast5548,https://i.ebayimg.com/images/g/NE4AAeSw87xqcSqn/s-l225.jpg,https://www.ebay.com/itm/267746812233?_skw=Lt.+Surge%27s+Bargain+120+Mega+Evolution+Pokemon+card&hash=item3e56f42149:g:NE4AAeSw87xqcSqn,2026-09-12T23:42:48.395762+00:00
D3-F9ACC6546B22818A,COVERAGE_BLIND,50f67b41-059d-4c14-842f-8b48fba46bc2,304de4f2-c09c-4d1c-a57e-5b83867aee55,Lt. Surge's Bargain,Mega Evolution,120,uncommon,v1|336723796934|0,Lt. Surge's Bargain 120/132 Uncommon Mega Evolution Pokemon Reverse Holo NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",shmilostradingcardsandcollectibles,https://i.ebayimg.com/images/g/mCYAAeSwICxqngAi/s-l225.jpg,https://www.ebay.com/itm/336723796934?_skw=Lt.+Surge%27s+Bargain+120+Mega+Evolution+Pokemon+card&hash=item4e664d63c6:g:mCYAAeSwICxqngAi,2026-09-12T23:42:48.395762+00:00
D3-0D2B1D060BA3DF65,COVERAGE_BLIND,50f67b41-059d-4c14-842f-8b48fba46bc2,304de4f2-c09c-4d1c-a57e-5b83867aee55,Lt. Surge's Bargain,Mega Evolution,120,uncommon,v1|198446426365|0,Lt. Surge's Bargain 120/132 Mega Evolution Reverse Holo Pokemon Card NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",statlinetcg,https://i.ebayimg.com/images/g/s2UAAeSwWptqOWne/s-l225.jpg,https://www.ebay.com/itm/198446426365?_skw=Lt.+Surge%27s+Bargain+120+Mega+Evolution+Pokemon+card&hash=item2e345428fd:g:s2UAAeSwWptqOWne,2026-09-12T23:42:48.395762+00:00
D3-E7988EB5D003151F,COVERAGE_BLIND,50f67b41-059d-4c14-842f-8b48fba46bc2,304de4f2-c09c-4d1c-a57e-5b83867aee55,Lt. Surge's Bargain,Mega Evolution,120,uncommon,v1|820085972902|0,Lt. Surge's Bargain 120/132 Uncommon Mega Evolution Pokemon Reverse Holo NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",beastytacocollects,https://i.ebayimg.com/images/g/fL0AAeSwiOxqmoWm/s-l225.jpg,https://www.ebay.com/itm/820085972902?_skw=Lt.+Surge%27s+Bargain+120+Mega+Evolution+Pokemon+card&hash=itembef0eedfa6:g:fL0AAeSwiOxqmoWm,2026-09-12T23:42:48.395762+00:00
D3-BE9EBAAB84EFA4B9,COVERAGE_BLIND,53466d2d-94fd-4230-9505-694297a9030d,3451abaf-acc7-41aa-a60c-25f24b7ac07f,Perrin,Twilight Masquerade,220,special_illustration_rare,v1|178303154650|0,Perrin 220/167 Sv06: Twilight Masquerade Holo,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",cowypurk,https://i.ebayimg.com/images/g/zcYAAeSw-4NqUuE6/s-l225.jpg,https://www.ebay.com/itm/178303154650?_skw=Perrin+220+Twilight+Masquerade+Pokemon+card&hash=item2983b239da:g:zcYAAeSw-4NqUuE6,2026-09-12T23:42:48.395762+00:00
D3-7C7497E6219C386A,COVERAGE_BLIND,53466d2d-94fd-4230-9505-694297a9030d,3451abaf-acc7-41aa-a60c-25f24b7ac07f,Perrin,Twilight Masquerade,220,special_illustration_rare,v1|226325351801|0,Pokemon Perrin 220 SIR Twilight Masquerade Extended Artwork Case,,Ungraded,4000,[],"[""FIXED_PRICE""]",dragarious,https://i.ebayimg.com/images/g/f~0AAeSwtLJpD5GA/s-l225.jpg,https://www.ebay.com/itm/226325351801?_skw=Perrin+220+Twilight+Masquerade+Pokemon+card&hash=item34b20acd79:g:f~0AAeSwtLJpD5GA,2026-09-12T23:42:48.395762+00:00
D3-22AA49705C2C8B68,COVERAGE_BLIND,53466d2d-94fd-4230-9505-694297a9030d,3451abaf-acc7-41aa-a60c-25f24b7ac07f,Perrin,Twilight Masquerade,220,special_illustration_rare,v1|278293931822|0,2024 POKEMON TWM EN-TWILIGHT MASQUERADE SPECIAL ILLUSTRATION RARE PERRIN PSA 8,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",clarkscorner27,https://i.ebayimg.com/images/g/yJ4AAeSwMcdqhPAD/s-l225.jpg,https://www.ebay.com/itm/278293931822?_skw=Perrin+220+Twilight+Masquerade+Pokemon+card&hash=item40cb9c672e:g:yJ4AAeSwMcdqhPAD,2026-09-12T23:42:48.395762+00:00
D3-649CB79B2EBB9BE1,COVERAGE_BLIND,53466d2d-94fd-4230-9505-694297a9030d,3451abaf-acc7-41aa-a60c-25f24b7ac07f,Perrin,Twilight Masquerade,220,special_illustration_rare,v1|366371253087|0,2024 POKEMON: TWILIGHT MASQUERADE #220 PERRIN SPECIAL ILLUSTRATION RARE PSA 10,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",psapasley,https://i.ebayimg.com/images/g/DxYAAeSwUv5p7jfY/s-l225.jpg,https://www.ebay.com/itm/366371253087?_skw=Perrin+220+Twilight+Masquerade+Pokemon+card&hash=item554d6dab5f:g:DxYAAeSwUv5p7jfY,2026-09-12T23:42:48.395762+00:00
D3-E86D2E5220FF7D0A,COVERAGE_BLIND,53466d2d-94fd-4230-9505-694297a9030d,3451abaf-acc7-41aa-a60c-25f24b7ac07f,Perrin,Twilight Masquerade,220,special_illustration_rare,v1|236900588472|0,Perrin 220/167 Sv06: Twilight Masquerade Holo,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",gomiscards0,https://i.ebayimg.com/images/g/fGQAAeSwfTdqPuqN/s-l225.jpg,https://www.ebay.com/itm/236900588472?_skw=Perrin+220+Twilight+Masquerade+Pokemon+card&hash=item3728601bb8:g:fGQAAeSwfTdqPuqN,2026-09-12T23:42:48.395762+00:00
D3-A4C8C77ADEC12169,COVERAGE_BLIND,53466d2d-94fd-4230-9505-694297a9030d,3451abaf-acc7-41aa-a60c-25f24b7ac07f,Perrin,Twilight Masquerade,220,special_illustration_rare,v1|397943764920|0,Perrin 220/167 Sv06: Twilight Masquerade Holo PSA 9 Mint Pokémon TCG Full Art,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",dadsgarage74,https://i.ebayimg.com/images/g/NIoAAeSwJSpqBISM/s-l225.jpg,https://www.ebay.com/itm/397943764920?_skw=Perrin+220+Twilight+Masquerade+Pokemon+card&hash=item5ca74bf7b8:g:NIoAAeSwJSpqBISM,2026-09-12T23:42:48.395762+00:00
D3-C7B3BB51E17C0077,COVERAGE_BLIND,55096ab6-1773-47c4-bbff-20c1db011223,9f4a2888-2f11-47aa-a5c5-2ccac8ca7c71,Victini,Black Bolt,171,rare,v1|820107356010|0,Pokemon Victini Black Bolt White Flare Red 171/086 PSA 10 Monochrome Card,,Graded,2750,[],"[""AUCTION""]",therealcobaltfrog,https://i.ebayimg.com/images/g/55IAAeSwsHhqoakk/s-l225.jpg,https://www.ebay.com/itm/820107356010?_skw=Victini+171+Black+Bolt+Pokemon+card&hash=itembef235276a:g:55IAAeSwsHhqoakk,2026-09-12T23:42:48.395762+00:00
D3-A1FEC78104EF381E,COVERAGE_BLIND,55096ab6-1773-47c4-bbff-20c1db011223,9f4a2888-2f11-47aa-a5c5-2ccac8ca7c71,Victini,Black Bolt,171,rare,v1|366371783012|0,Victini 12/86 | SV: Black Bolt | Holo Rare | Pokemon (NM),,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",noeebar,https://i.ebayimg.com/images/g/xzgAAeSw2rlp7ud1/s-l225.jpg,https://www.ebay.com/itm/366371783012?_skw=Victini+171+Black+Bolt+Pokemon+card&hash=item554d75c164:g:xzgAAeSw2rlp7ud1,2026-09-12T23:42:48.395762+00:00
D3-ADAAC971B5BEDAAF,COVERAGE_BLIND,55096ab6-1773-47c4-bbff-20c1db011223,9f4a2888-2f11-47aa-a5c5-2ccac8ca7c71,Victini,Black Bolt,171,rare,v1|336661945490|0,Victini - 012/131 Holo Rare Pokemon TCG SV: Black Bolt NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",retros4days,https://i.ebayimg.com/images/g/05cAAeSwU3ZqQgWi/s-l225.jpg,https://www.ebay.com/itm/336661945490?_skw=Victini+171+Black+Bolt+Pokemon+card&hash=item4e629d9c92:g:05cAAeSwU3ZqQgWi,2026-09-12T23:42:48.395762+00:00
D3-DE550AA351ED64F0,COVERAGE_BLIND,55096ab6-1773-47c4-bbff-20c1db011223,9f4a2888-2f11-47aa-a5c5-2ccac8ca7c71,Victini,Black Bolt,171,rare,v1|398355869289|0,Sv: Black Bolt Pokémon TCG Victini 12/86 Holo Rare Near Mint,,Ungraded,4000,[],"[""FIXED_PRICE""]",pokemeems,https://i.ebayimg.com/images/g/fvQAAeSwdy9qmcFX/s-l225.jpg,https://www.ebay.com/itm/398355869289?_skw=Victini+171+Black+Bolt+Pokemon+card&hash=item5cbfdc2e69:g:fvQAAeSwdy9qmcFX,2026-09-12T23:42:48.395762+00:00
D3-DCB68EF0DEFB170B,COVERAGE_BLIND,55096ab6-1773-47c4-bbff-20c1db011223,9f4a2888-2f11-47aa-a5c5-2ccac8ca7c71,Victini,Black Bolt,171,rare,v1|257675891503|0,Pokemon TCG Victini 012/86 Black Bolt Rev Holo NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",mr_redrose12321,https://i.ebayimg.com/images/g/QeQAAeSwbqVqfEOA/s-l225.jpg,https://www.ebay.com/itm/257675891503?_skw=Victini+171+Black+Bolt+Pokemon+card&hash=item3bfeae132f:g:QeQAAeSwbqVqfEOA,2026-09-12T23:42:48.395762+00:00
D3-4AFD6ED42650F907,COVERAGE_BLIND,55096ab6-1773-47c4-bbff-20c1db011223,9f4a2888-2f11-47aa-a5c5-2ccac8ca7c71,Victini,Black Bolt,171,rare,v1|198417555798|0,Victini Black Bolt 12/86 Pokeball Pattern Pokemon Card Nm,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",rsz4g30,https://i.ebayimg.com/images/g/FJwAAeSw7AxqKhNK/s-l225.jpg,https://www.ebay.com/itm/198417555798?_skw=Victini+171+Black+Bolt+Pokemon+card&hash=item2e329ba156:g:FJwAAeSw7AxqKhNK,2026-09-12T23:42:48.395762+00:00
D3-6EF5B540492775D0,COVERAGE_BLIND,5576e4b9-4873-40fa-84c4-da9f28cec096,8614b6c4-8840-4b33-9908-4ded064f570f,Gulpin,Stellar Crown,154,illustration_rare,v1|398227916674|0,Gulpin 154/142 Sv07: Stellar Crown  Holo ILLUSTRATION RARE PSA 9,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",ck-collections,https://i.ebayimg.com/images/g/eSsAAeSwfZRqai5D/s-l225.jpg,https://www.ebay.com/itm/398227916674?_skw=Gulpin+154+Stellar+Crown+Pokemon+card&hash=item5cb83bc782:g:eSsAAeSwfZRqai5D,2026-09-12T23:42:48.395762+00:00
D3-453A0E92088F961D,COVERAGE_BLIND,5576e4b9-4873-40fa-84c4-da9f28cec096,8614b6c4-8840-4b33-9908-4ded064f570f,Gulpin,Stellar Crown,154,illustration_rare,v1|318606990677|0,Gulpin 154/142 Sv07: Stellar Crown Holo,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",butterflyking700,https://i.ebayimg.com/images/g/VtAAAeSw9ABqXVKr/s-l225.jpg,https://www.ebay.com/itm/318606990677?_skw=Gulpin+154+Stellar+Crown+Pokemon+card&hash=item4a2e74dd55:g:VtAAAeSw9ABqXVKr,2026-09-12T23:42:48.395762+00:00
D3-5F8AF440AA42931E,COVERAGE_BLIND,5576e4b9-4873-40fa-84c4-da9f28cec096,8614b6c4-8840-4b33-9908-4ded064f570f,Gulpin,Stellar Crown,154,illustration_rare,v1|358856155551|0,Pokémon TCG Gulpin #154/142 Stellar Crown Illustration - NM ,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",gapeachthreads,https://i.ebayimg.com/images/g/sWwAAeSwgMtqaVVT/s-l225.jpg,https://www.ebay.com/itm/358856155551?_skw=Gulpin+154+Stellar+Crown+Pokemon+card&hash=item538d7e619f:g:sWwAAeSwgMtqaVVT,2026-09-12T23:42:48.395762+00:00
D3-4862F64D56115F00,COVERAGE_BLIND,5576e4b9-4873-40fa-84c4-da9f28cec096,8614b6c4-8840-4b33-9908-4ded064f570f,Gulpin,Stellar Crown,154,illustration_rare,v1|287517901565|0,Gulpin Holo Illustration Rare SV07: Stellar Crown 154/142 NM,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",cesuhtcg,https://i.ebayimg.com/images/g/GI0AAeSwa2dqeqLX/s-l225.jpg,https://www.ebay.com/itm/287517901565?_skw=Gulpin+154+Stellar+Crown+Pokemon+card&hash=item42f16702fd:g:GI0AAeSwa2dqeqLX,2026-09-12T23:42:48.395762+00:00
